urla,urlb,story from url a,story from url b,risk from url a,risk from url b,similarity for story,similarity for risk,sentiment for each risk and story
https://www.kickstarter.com/projects/1861326225/the-gosparq-technology?ref=discovery_category_newest,https://www.kickstarter.com/projects/1861326225/first-principle-science-an-educational-youtube-cha?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/livingthelife/living-the-life-0?ref=discovery_category_newest,https://www.kickstarter.com/projects/livingthelife/living-thelife-collection?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1821664137/brotherz?ref=discovery_category_newest,https://www.kickstarter.com/projects/1821664137/brotherz-series?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2000797970/zombies-on-the-rise-music-video-show-your-zombiene?ref=discovery_category_newest,https://www.kickstarter.com/projects/2000797970/gregory-lions-records?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/outapp/out-app?ref=discovery_category_newest,https://www.kickstarter.com/projects/outapp/out-the-app-designed-to-bring-people-together?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1774125643/a-dream-to-share-museum-of-the-history-and-fashion?ref=discovery_category_newest,https://www.kickstarter.com/projects/1774125643/museum-of-the-history-and-fashion?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1930149700/the-crazy-golf-fund?ref=discovery_category_newest,https://www.kickstarter.com/projects/1930149700/the-riddlers-lair?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/aram-last-vampire/aram-last-vampire?ref=discovery_category_newest,https://www.kickstarter.com/projects/aram-last-vampire/aram-last-vampire-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/oregonsports/oregon-sports-almanac?ref=discovery_category_newest,https://www.kickstarter.com/projects/oregonsports/oregonsports-programming-network-mobile-app?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2144244620/photography-courses-for-the-disabled?ref=discovery_category_newest,https://www.kickstarter.com/projects/2144244620/josh-whelan-kickstarter?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1690045156/the-cave-paleo-beastro?ref=discovery_category_newest,https://www.kickstarter.com/projects/1690045156/the-cave-paleo-beastro-ii?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/connectedkiller/connected-killer?ref=discovery_category_newest,https://www.kickstarter.com/projects/connectedkiller/leading-to-revelation?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/quepasausa/trump-ex-president-2020?ref=discovery_category_newest,https://www.kickstarter.com/projects/quepasausa/zombie-trump-monkey-smash?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1934661728/the-secret-of-muhammad-ali?ref=discovery_category_newest,https://www.kickstarter.com/projects/1934661728/muhammad-ali-the-comeback?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/samsweetmilk/sam-sweetmilk-sci-fi-comedy?ref=discovery_category_newest,https://www.kickstarter.com/projects/samsweetmilk/sam-sweetmilk-animated-sci-fi-comedy?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/98632737/its-beef-jerky?ref=discovery_category_newest,https://www.kickstarter.com/projects/98632737/walk-me-home?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/enaergyne/gasoline-combustion-engine-of-tomorrow?ref=discovery_category_newest,https://www.kickstarter.com/projects/enaergyne/enaergyne-system-for-internal-combustion-engine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/829430302/the-power-of-dreams-search-for-a-hollywood-starlet?ref=discovery_category_newest,https://www.kickstarter.com/projects/829430302/the-power-of-dreams-short-film-as-potential-tv-pil?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thertist/m5k-the-interactive-apparel?ref=discovery_category_newest,https://www.kickstarter.com/projects/thertist/the-rtists-studio?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/gourmetmiles/gourmetmeasure-digital-serving-size?ref=discovery_category_newest,https://www.kickstarter.com/projects/gourmetmiles/iphone-food-scale?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/681857974/bucky-ohare-reboot?ref=discovery_category_newest,https://www.kickstarter.com/projects/681857974/goobers-galaxy-childrens-educational-videos-that-g?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/dakota/ww2-d-day-dakota-to-fly-again?ref=discovery_category_newest,https://www.kickstarter.com/projects/dakota/d-day-dakota-to-normandy-dc-3?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/b29541/firewater-ice-cream?ref=discovery_category_newest,https://www.kickstarter.com/projects/b29541/deep-fry-food-glaze?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1061930311/rocket-pockets-global-games-inc?ref=discovery_category_newest,https://www.kickstarter.com/projects/1061930311/rocket-pockets?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/tjsdogs/the-adventures-of-milton-monkey?ref=discovery_category_newest,https://www.kickstarter.com/projects/tjsdogs/ninja-factory?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1581396332/fight-of-fury?ref=discovery_category_newest,https://www.kickstarter.com/projects/1581396332/fight-of-fury-movie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1063055805/arqueobotanica-del-grupo-limon-de-palenque-chiapas?ref=discovery_category_newest,https://www.kickstarter.com/projects/1063055805/arqueobotanica-del-grupo-limon-de-palenque-chiapas-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1403225909/napoleon-by-maal-napoleon?ref=discovery_category_newest,https://www.kickstarter.com/projects/1403225909/paid-dues-every-little-bit-counts?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1620759115/littleme3dcom?ref=discovery_category_newest,https://www.kickstarter.com/projects/1620759115/little-me-3d-uk?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/880857419/climate-change-europe-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/880857419/cetutto-original-italian-food-pack?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/smango/shareberry?ref=discovery_category_newest,https://www.kickstarter.com/projects/smango/ar-messaging-app?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/503562943/adun-a-fast-casual-nigerian-restaurant?ref=discovery_category_newest,https://www.kickstarter.com/projects/503562943/nigerian-fusion-food-truck?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/maryfayemovie/beyond-the-river-bridge-a-feature-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/maryfayemovie/beyond-the-river-bridge-what-happened-to-mary-faye-hunter?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/andresostos/the-skin-manifesto-exhibicion?ref=discovery_category_newest,https://www.kickstarter.com/projects/andresostos/untoldmanifesto-365-confesiones?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1900154672/gid-helpers-college-student-freelance-app?ref=discovery_category_newest,https://www.kickstarter.com/projects/1900154672/rewloo-never-lose-your-loyalty-points-again?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1776459158/the-arkansas-crater-of-diamonds?ref=discovery_category_newest,https://www.kickstarter.com/projects/1776459158/interstate-10-the-new-route-66?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/ivicode/the-most-useful-social-web-in-the-world-bimp?ref=discovery_category_newest,https://www.kickstarter.com/projects/ivicode/the-framler-connect-the-cycling-with-augmented-reality?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1335354839/banana-jack-amps-no-solder-all-tube-guitar-amp-kit?ref=discovery_category_newest,https://www.kickstarter.com/projects/1335354839/christian-song-bucket-list?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/769138692/frozen-styph?ref=discovery_category_newest,https://www.kickstarter.com/projects/769138692/mitzvah?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1610098857/black-circle-coffee-co?ref=discovery_category_newest,https://www.kickstarter.com/projects/1610098857/welcome-to-the-dark-sidewe-have-coffee?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1276403687/starter-shield-for-arduino?ref=discovery_category_newest,https://www.kickstarter.com/projects/1276403687/game-byte-retro-gaming-system?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/fredericcolier/books-du-jour?ref=discovery_category_newest,https://www.kickstarter.com/projects/fredericcolier/books-du-jour-2016?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/407654601/ultima-force-a-force-to-be-reckoned-with-animated?ref=discovery_category_newest,https://www.kickstarter.com/projects/407654601/ultima-force-animated-trailer?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/414526831/taylor-language-acquisition-games-english-skills-g?ref=discovery_category_newest,https://www.kickstarter.com/projects/414526831/sentence-clues-games-an-app-for-learning-english?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/reachoutandhelp/human-race?ref=discovery_category_newest,https://www.kickstarter.com/projects/reachoutandhelp/whip-that-hair?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1200353840/world-model-scale-museum?ref=discovery_category_newest,https://www.kickstarter.com/projects/1200353840/100-us-movie-cars-told-through-the-scale-model-the?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/861362834/c4-mixtape?ref=discovery_category_newest,https://www.kickstarter.com/projects/861362834/help-each-other-tour?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1452348715/sugar-euphoria?ref=discovery_category_newest,https://www.kickstarter.com/projects/1452348715/sugar-euphoria-delicious-and-swoon-worthy-sweets?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/animacion608tv/el-nino-de-venus-cortometraje?ref=discovery_category_newest,https://www.kickstarter.com/projects/animacion608tv/serie-animada-awanta-wee-skateboarding?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1625626668/suburban-diner?ref=discovery_category_newest,https://www.kickstarter.com/projects/1625626668/jake-sulley-the-helen-keller-of-our-generation?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1626652024/basking-sharks-jurassic-coast?ref=discovery_category_newest,https://www.kickstarter.com/projects/1626652024/the-broadstone-cellar-microbrewery?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/benarogundade/black-lives-matter-illustrated-history-book?ref=discovery_category_newest,https://www.kickstarter.com/projects/benarogundade/black-lives-matter-illustrated-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1230046576/alarmshocktm-dont-just-wake-up-get-up?ref=discovery_category_newest,https://www.kickstarter.com/projects/1230046576/alarmshock-a-locking-wearable-alarm-get-up-or-get?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/562472986/starving-games-survival-of-the-fittest?ref=discovery_category_newest,https://www.kickstarter.com/projects/562472986/starving-games-survival-of-the-fittest-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/mysticalme/seriously-mystical-art-and-other-mystical-things?ref=discovery_category_newest,https://www.kickstarter.com/projects/mysticalme/seriously-mystical-art-and-other-magical-things?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2061399686/figmania-manchester?ref=discovery_category_newest,https://www.kickstarter.com/projects/2061399686/manchester-figmania-2016?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/tkflt/take-flight-ultra-a-parkour-and-freerunning-shoe-f?ref=discovery_category_newest,https://www.kickstarter.com/projects/tkflt/take-flight-ultra-the-worlds-most-versatile-parkou?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1879513468/early-bird-baseball-the-new-way-to-trick-your-frie?ref=discovery_category_newest,https://www.kickstarter.com/projects/1879513468/early-bird-baseball?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1957679858/caverns-deep?ref=discovery_category_newest,https://www.kickstarter.com/projects/1957679858/caverns-deep-a-beautiful-and-horrifying-october-ev?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/linaslunchtruck/help-launch-linas-lunch-truck?ref=discovery_category_newest,https://www.kickstarter.com/projects/linaslunchtruck/launch-linas-lunches?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/fullcircles1/slow-to-anger?ref=discovery_category_newest,https://www.kickstarter.com/projects/fullcircles1/full-circle-season1?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/flightx/flightx-pilot-experience?ref=discovery_category_newest,https://www.kickstarter.com/projects/flightx/flightx-pilot-experience-austin-tx?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/386926122/album-historias-ismir-munoz?ref=discovery_category_newest,https://www.kickstarter.com/projects/386926122/album-falta-poco-para-vernos?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/870918342/guitarists-heres-the-real-thing?ref=discovery_category_newest,https://www.kickstarter.com/projects/870918342/guitarists-were-back-with-torinoaudio-organic-fx-pedals?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/416917712/serinos-pizza-rolling-pizza-lab-food-truck?ref=discovery_category_newest,https://www.kickstarter.com/projects/416917712/serinos-pizza-waikiki?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/californaimocha/california-mocha-dreaming?ref=discovery_category_newest,https://www.kickstarter.com/projects/californaimocha/california-mocha-dreaming-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/watersense/water-sense?ref=discovery_category_newest,https://www.kickstarter.com/projects/watersense/water-sense-fruit-scented-strips?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/therockfrommars/evie-bowman-agent-of-dait?ref=discovery_category_newest,https://www.kickstarter.com/projects/therockfrommars/evie-bowman-and-the-rock-from-mars?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/woolf/woolf-the-only-wristband-for-real-bikers-no-more-f?ref=discovery_category_newest,https://www.kickstarter.com/projects/woolf/woolf-the-worlds-first-wearable-that-saves-your-mo?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/gyp/production-company-for-web-series?ref=discovery_category_newest,https://www.kickstarter.com/projects/gyp/food-truck-fresh-2-go?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/edhome/veleko?ref=discovery_category_newest,https://www.kickstarter.com/projects/edhome/licenciado-cantinas?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/179840055/sonam-jewellery?ref=discovery_category_newest,https://www.kickstarter.com/projects/179840055/delivernut?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/527801930/toothache-creek-cafe-gulf-coast-home-cookin?ref=discovery_category_newest,https://www.kickstarter.com/projects/527801930/bagock-fried-chicken-and-doughnuts?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/theposeapp/pose-mobile-on-demand-photography-and-videography?ref=discovery_category_newest,https://www.kickstarter.com/projects/theposeapp/pose-connect-create-capture?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1404894924/the-boulevard-movie-action-thriller-by-defiant-suc?ref=discovery_category_newest,https://www.kickstarter.com/projects/1404894924/the-humble-beginnings-tour-album-defiant-success?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/369054581/opera-rescue-2018-19-in-an-italian-opera-theatre?ref=discovery_category_newest,https://www.kickstarter.com/projects/369054581/opera-rescue-2018-19-in-an-italian-opera-theatre-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1381180898/the-dark-web?ref=discovery_category_newest,https://www.kickstarter.com/projects/1381180898/dark-web-2016?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1837394902/ava-the-lucky-girl-with-two-dads?ref=discovery_category_newest,https://www.kickstarter.com/projects/1837394902/ava-the-lucky-girl-with-two-dads-the-cartoon?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/ibdfilm/sherwood-horror?ref=discovery_category_newest,https://www.kickstarter.com/projects/ibdfilm/ill-be-damned?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/khufullc/forged-crusades-application-card-game?ref=discovery_category_newest,https://www.kickstarter.com/projects/khufullc/crusad-application-card-game?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/147673113/misting-water-bottle-hydrate-and-stay-cool?ref=discovery_category_newest,https://www.kickstarter.com/projects/147673113/misting-water-bottle-cap?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/bestfarmhouse/farm-house-x-tables-with-a-twist?ref=discovery_category_newest,https://www.kickstarter.com/projects/bestfarmhouse/farm-house-x-tables?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/billyjonesbluez/the-new-american-bluesman?ref=discovery_category_newest,https://www.kickstarter.com/projects/billyjonesbluez/birth-of-a-nation-the-new-american-bluesman?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/firefighterrobot/robotic-firefighter?ref=discovery_category_newest,https://www.kickstarter.com/projects/firefighterrobot/robotic-firefighter-stand-alone-unit?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/ecobeebox/natural-beekeeping-american-made-honey-bee-eco-bee?ref=discovery_category_newest,https://www.kickstarter.com/projects/ecobeebox/eye-candy-equipment-for-making-honey-and-teaching?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/164646305/terminal-testament-final-piece-of-the-holy-bible-t?ref=discovery_category_newest,https://www.kickstarter.com/projects/164646305/culminating-testament-of-the-holy-bible?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/654351854/landladl-s-healthy-farm-to-people?ref=discovery_category_newest,https://www.kickstarter.com/projects/654351854/landladl-s-virtueller-abhof-verkauf?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/iconxlive/icon-x-live-the-next-geration-live-concert-experie?ref=discovery_category_newest,https://www.kickstarter.com/projects/iconxlive/icon-x-live-the-next-generation-of-live-concert-st?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1057253503/super-bowl-selfie?ref=discovery_category_newest,https://www.kickstarter.com/projects/1057253503/i-heart-trc-food-truck?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kilnadil/animation-short-for-solar-d-by-valentina?ref=discovery_category_newest,https://www.kickstarter.com/projects/kilnadil/kilnadil?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/chrisboyd88/super-students-wrath-of-the-steel-saber?ref=discovery_category_newest,https://www.kickstarter.com/projects/chrisboyd88/project-super-students?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1116765378/moodycritic-the-best-way-to-review-movies?ref=discovery_category_newest,https://www.kickstarter.com/projects/1116765378/precision-bbq-wifi-temperature-food-probe?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/artexcomputer/m-charger-advanced-the-worlds-first-rechargeable-c?ref=discovery_category_newest,https://www.kickstarter.com/projects/artexcomputer/m-charger-advanced-built-to-replace-your-wall-char?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1249826063/a-gay-fetish-lifestyle-magazine?ref=discovery_category_newest,https://www.kickstarter.com/projects/1249826063/barking-news-magazine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/146774170/blowfree?ref=discovery_category_newest,https://www.kickstarter.com/projects/146774170/blow-free?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/445013504/blood-below?ref=discovery_category_newest,https://www.kickstarter.com/projects/445013504/silicone-horror-mask?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/organdwich2go/organdwich2go-food-truck-and-catering?ref=discovery_category_newest,https://www.kickstarter.com/projects/organdwich2go/organdwich2gorelax-we-come-to-you?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/828471192/gehobenes-cafe-mit-feinkost-abteilung-in-karlsruhe?ref=discovery_category_newest,https://www.kickstarter.com/projects/828471192/zeitgeist-cafe-feinkost-und-mehr?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/690829269/risky-waters?ref=discovery_category_newest,https://www.kickstarter.com/projects/690829269/cocaine-fish?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/759684284/safety-aware?ref=discovery_category_newest,https://www.kickstarter.com/projects/759684284/safety-aware-app?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1001117395/your-tattoo-story?ref=discovery_category_newest,https://www.kickstarter.com/projects/1001117395/i-am-victim-platform-to-share-your-own-story-and-g?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1315508352/a-music-recording-label-for-latino-and-hispanic-ar?ref=discovery_category_newest,https://www.kickstarter.com/projects/1315508352/miquiztli-records?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1615175671/whose-vagina-is-it-really?ref=discovery_category_newest,https://www.kickstarter.com/projects/1615175671/whose-vagina-is-it-really-movie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/880370133/lost-and-found-3?ref=discovery_category_newest,https://www.kickstarter.com/projects/880370133/blngo?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/904879519/mixed-nuts?ref=discovery_category_newest,https://www.kickstarter.com/projects/904879519/the-app-movie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1165862797/past-to-the-future?ref=discovery_category_newest,https://www.kickstarter.com/projects/1165862797/past-to-the-future-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1235432416/wacko?ref=discovery_category_newest,https://www.kickstarter.com/projects/1235432416/wacko-full-length-feature-film?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1349975113/startruck?ref=discovery_category_newest,https://www.kickstarter.com/projects/1349975113/footballs-7th-whistle?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/deterrentmovie/deterrent-feature-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/deterrentmovie/deterrent-feature-film-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thethistlelegacy/the-thistle-legacy-television-series-pilot?ref=discovery_category_newest,https://www.kickstarter.com/projects/thethistlelegacy/fund-the-thistle-legacy-pilot?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/saveheyduderanch/save-the-hey-dude-bar-none-ranch?ref=discovery_category_newest,https://www.kickstarter.com/projects/saveheyduderanch/save-the-hey-dude-bar-none-ranch-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1192336529/food-waste-reclaimation?ref=discovery_category_newest,https://www.kickstarter.com/projects/1192336529/organic-fertilizer?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thirty2give/a-new-mentoring-model-for-the-new-world?ref=discovery_category_newest,https://www.kickstarter.com/projects/thirty2give/thirty2give-two-people-giving-each-other-30-days?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/enhancement/enhancement-project-a-pocket-therapist?ref=discovery_category_newest,https://www.kickstarter.com/projects/enhancement/enhancing-lives-with-our-pocket-therapist?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1139997671/vintagesoda-fountain-museum?ref=discovery_category_newest,https://www.kickstarter.com/projects/1139997671/vintage-soda-fountain?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1256387340/solo-es-ciencia?ref=discovery_category_newest,https://www.kickstarter.com/projects/1256387340/queremos-seguir-divulgando-ciencia-solo-es-ciencia?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/152874795/die-dunkle-seite?ref=discovery_category_newest,https://www.kickstarter.com/projects/152874795/alone-in-a-strange-world-the-movie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/310228779/78-ecuador?ref=discovery_category_newest,https://www.kickstarter.com/projects/310228779/juan-gabriel-la-leyenda?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/479276116/to-publish-paper-poetry-book-the-cry-of-wisdom?ref=discovery_category_newest,https://www.kickstarter.com/projects/479276116/peace-love-and-dream-international-vocal-project?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/565384952/from-adolescence-an-indie-feature-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/565384952/feature-film-will-your-name-change?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/576793114/colourless-feature-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/576793114/colourless-feature-film-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/619357690/meet-the-tuckers?ref=discovery_category_newest,https://www.kickstarter.com/projects/619357690/meet-the-tuckers-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/750246052/pop-culture-that-matters?ref=discovery_category_newest,https://www.kickstarter.com/projects/750246052/dj-hoof-50k-capital-raise?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/272169101/basketball-funk?ref=discovery_category_newest,https://www.kickstarter.com/projects/272169101/slice-1?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/528068020/smartlink-home-automation?ref=discovery_category_newest,https://www.kickstarter.com/projects/528068020/bluetooth-wireless-speaker-system?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/694213345/taystee-creations-catering-food-truck-trailer?ref=discovery_category_newest,https://www.kickstarter.com/projects/694213345/aquainted?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/yougetscene/supporting-aspiring-artists-athletes-with-yougetsc?ref=discovery_category_newest,https://www.kickstarter.com/projects/yougetscene/yougetscenecom-you-are-talented-plain-and-simple?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/514221115/new-york-in-chains?ref=discovery_category_newest,https://www.kickstarter.com/projects/514221115/new-york-in-chains-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/joe-wojniak/high-altitude-shelter-bivvy?ref=discovery_category_newest,https://www.kickstarter.com/projects/joe-wojniak/personal-microwave-shield?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/682909306/twisted-seduction-2?ref=discovery_category_newest,https://www.kickstarter.com/projects/682909306/outcall?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/533113687/a-website-that-is-metacritic-for-professional-wres?ref=discovery_category_newest,https://www.kickstarter.com/projects/533113687/atheist-news?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/117517853/catch-ww-great-black-six-tea-should-be-for-everyon?ref=discovery_category_newest,https://www.kickstarter.com/projects/117517853/chongqing-mix-sichuan-chili-crisp-power-up-to-your?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/dinodiscoveryshow/the-ghost-tracks-texas-legend-of-our-lost-children?ref=discovery_category_newest,https://www.kickstarter.com/projects/dinodiscoveryshow/my-secret-army?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/693277170/wendigo?ref=discovery_category_newest,https://www.kickstarter.com/projects/693277170/wendigo-part-ii?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/762691461/bye-bye-bully-video-game-how-to-help-the-bullied?ref=discovery_category_newest,https://www.kickstarter.com/projects/762691461/cow-paddys-snack-bar-and-funny-farm?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/bloodbound/bloodbound-a-youtube-series?ref=discovery_category_newest,https://www.kickstarter.com/projects/bloodbound/among-us-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/anders-jurisoo/stimpack-a-laravel-web-development-accelerator?ref=discovery_category_newest,https://www.kickstarter.com/projects/anders-jurisoo/pipe-dream?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/659750809/queens-international-night-market?ref=discovery_category_newest,https://www.kickstarter.com/projects/659750809/keep-the-queens-international-night-market-open?ref=discovery_category_newest,,,,,,,
